uri,tag_name
1461839777930567682,Fiducia
1461839777930567682,Amore
1461839777930567682,Contenitore
1461817161689800707,Contenuto
1461817161689800707,Gioia
1461825846365278210,Contenuto
1461825846365278210,Disgusto
1461825846365278210,Rabbia
1461830648134578188,Contenuto
1461830648134578188,Fiducia
1461830648134578188,Amore
1461830648134578188,Contenitore
1461815748725297163,Gioia
1461815748725297163,Ironia
1461815748725297163,Contenuto
1461811292063289346,Gioia
1461811292063289346,Citazione
1461811292063289346,Contenuto
1461811292063289346,Ironia
1461819720194269184,Contenuto
1461819720194269184,Amore
1461819720194269184,Contenitore
1461834544777203717,Gioia
1461834544777203717,Ironia
1461834544777203717,Contenuto
1461818934114537484,Citazione
1461818934114537484,Contenuto
1461818934114537484,Fiducia
1461827224248664066,Contenuto
1461827224248664066,Fiducia
1461827224248664066,Amore
1461835765546106888,Fiducia
1461835765546106888,Contenuto
1461835765546106888,Amore
1461981304753381388,Contenitore
1461981304753381388,Anticipazione
1461718908638011392,Tristezza
1461718908638011392,Amore
1461718908638011392,Anticipazione
1461718908638011392,Contenitore
1461718908638011392,Fiducia
1462041613262364672,Fiducia
1462041613262364672,Sorpresa
1462041613262364672,Contenuto
1462041613262364672,Amore
1462041613262364672,Tristezza
1462113675444166665,Anticipazione
1462113675444166665,Contenitore
1461814791828353026,Contenuto
1461814791828353026,Fiducia
1461814791828353026,Amore
1461817021436416009,Contenitore
1461817021436416009,Contenuto
1461817021436416009,Fiducia
1461818598557728780,Disgusto
1461818598557728780,Contenuto
1461818598557728780,Rabbia
1461818598557728780,Sorpresa
1461835974594510848,Citazione
1461835974594510848,Contenuto
1461835974594510848,Paura
1461804501573193728,Contenuto
1461804501573193728,Gioia
1461804501573193728,Ironia
1461641176587587587,Incomprensibile
1461834579510276102,Contenuto
1461834579510276102,Amore
1461834579510276102,Fiducia
1461834579510276102,Gioia
1462028549347500039,Contenitore
1462028549347500039,Sorpresa
1462028549347500039,Disgusto
1461812199064846336,Contenuto
1461830931082326016,Contenuto
1461830931082326016,Anticipazione
1461830931082326016,Tristezza
1461841872666693646,Contenuto
1461841872666693646,Gioia
1461819657615290368,Sorpresa
1461800600711139335,Contenitore
1461824668025991173,Disgusto
1461824668025991173,Contenuto
1461841536648425477,Contenuto
1461841536648425477,Fiducia
1461841536648425477,Amore
1461808386207621124,Gioia
1461808386207621124,Sorpresa
1461808386207621124,Contenitore
1461808386207621124,Contenuto
1461808386207621124,Ironia
1461808386207621124,Fiducia
1461824324109844483,Paura
1461824324109844483,Contenuto
1461824324109844483,Tristezza
1461809066767007746,Contenuto
1461809066767007746,Gioia
1461834644551348229,Disgusto
1461834644551348229,Ironia
1461834644551348229,Tristezza
1461834644551348229,Contenuto
1461834644551348229,Sorpresa
1461793067489538063,Anticipazione
1461793067489538063,Contenitore
1461793067489538063,Gioia
1461847646558167043,Contenitore
1461810012863574017,Disgusto
1461810012863574017,Contenuto
1461810012863574017,Ironia
1461833212817289220,Rabbia
1461833212817289220,Contenitore
1461833212817289220,Disgusto
1461833212817289220,Offensivita
1461817625294561287,Citazione
1461817625294561287,Contenuto
1461838567253102593,Incomprensibile
1461817829771075588,Incomprensibile
1461845766889160713,Incomprensibile
1461833024421646340,Amore
1461833024421646340,Contenuto
1461830042883964932,Gioia
1461830042883964932,Contenuto
1461830042883964932,Disgusto
1461841307291295745,Contenuto
1461841307291295745,Sorpresa
1461841307291295745,Ironia
1461841307291295745,Gioia
1461841891155193861,Tristezza
1461841891155193861,Contenuto
1461824735961128960,Contenuto
1461824735961128960,Tristezza
1461823932756074501,Disgusto
1461823932756074501,Tristezza
1461823932756074501,Sorpresa
1461823932756074501,Contenuto
1461812262348410885,Amore
1461812262348410885,Fiducia
1461812262348410885,Contenitore
1461812262348410885,Gioia
1462121586467688448,Fiducia
1462121586467688448,Contenitore
1462121586467688448,Tristezza
1461826011432198146,Tristezza
1461826011432198146,Contenuto
1462096489002553344,Contenitore
1462096489002553344,Disgusto
1462096489002553344,Ironia
1462155575152848901,Contenuto
1462155575152848901,Fiducia
1461821406413565962,Gioia
1461821406413565962,Contenuto
1461813835904569346,Contenuto
1461813835904569346,Ironia
1461779137392222212,Gioia
1461787586184237060,Fiducia
1461787586184237060,Ironia
1461787586184237060,Gioia
1461787586184237060,Sorpresa
1461787586184237060,Contenuto
1461930407507734532,Offensivita
1461930407507734532,Contenitore
1461930407507734532,Rabbia
1461930407507734532,Disgusto
1461834036431753222,Paura
1461834036431753222,Citazione
1461834036431753222,Contenuto
1461776151844696076,Disgusto
1461776151844696076,Contenuto
1461776151844696076,Rabbia
1461791826772377602,Contenuto
1461791826772377602,Amore
1461821895200886787,Contenuto
1461821895200886787,Paura
1461821895200886787,Sorpresa
1461821895200886787,Tristezza
1461788582167949324,Contenitore
1461788582167949324,Fiducia
1461788582167949324,Anticipazione
1461788582167949324,Tristezza
1461799289907253256,Contenuto
1461799289907253256,Offensivita
1461799289907253256,Disgusto
1461799289907253256,Rabbia
1461800367117721604,Sorpresa
1461800367117721604,Contenitore
1461800367117721604,Tristezza
1461807559128535048,Sorpresa
1461807559128535048,Contenuto
1461747020616589318,Fiducia
1461747020616589318,Contenitore
1461818671031009290,Incomprensibile
1461822264492634114,Fiducia
1461822264492634114,Contenuto
1461822264492634114,Contenitore
1461822264492634114,Sorpresa
1461823208022331402,Contenuto
1461823208022331402,Disgusto
1461830299847999490,Gioia
1461830299847999490,Contenuto
1461830299847999490,Anticipazione
1461815306574307336,Paura
1461815306574307336,Contenuto
1461815306574307336,Disgusto
1461815306574307336,Tristezza
1461812208665600002,Citazione
1461812208665600002,Contenuto
1461845389422780419,Contenitore
1461845389422780419,Gioia
1461817412224008199,Amore
1461817412224008199,Contenuto
1461817412224008199,Contenitore
1461817412224008199,Fiducia
1461945158463852549,Incomprensibile
1461796417874411526,Fiducia
1461824222079197188,Amore
1461824222079197188,Contenitore
1461824222079197188,Fiducia
1461824222079197188,Contenuto
1461819363586097153,Paura
1461819363586097153,Contenuto
1461819363586097153,Sorpresa
1461832724327587843,Contenuto
1461832724327587843,Ironia
1461832724327587843,Fiducia
1461827898097246209,Contenuto
1461830409348599809,Contenitore
1461830409348599809,Fiducia
1461830409348599809,Amore
1461798038100398094,Contenuto
1461798038100398094,Rabbia
1462001741495513090,Anticipazione
1462001741495513090,Fiducia
1462001741495513090,Contenuto
1461799112760832005,Amore
1461799112760832005,Fiducia
1461799112760832005,Contenitore
1461830334702567428,Contenuto
1461830334702567428,Citazione
1461823774022586368,Fiducia
1461823774022586368,Contenuto
1461823774022586368,Tristezza
1461823774022586368,Anticipazione
1461839223846318094,Disgusto
1461839223846318094,Rabbia
1461839223846318094,Contenuto
1461839223846318094,Sorpresa
1461831841288175619,Gioia
1461831841288175619,Fiducia
1461831841288175619,Contenuto
1461849929811431430,Incomprensibile
1461839170150834176,Disgusto
1461839170150834176,Sorpresa
1461839170150834176,Rabbia
1461839170150834176,Contenuto
1462025817475715076,Fiducia
1462025817475715076,Contenitore
1461840925852901377,Contenuto
1461840925852901377,Sorpresa
1461840925852901377,Tristezza
1461840925852901377,Fiducia
1461823731622461440,Tristezza
1461823731622461440,Contenuto
1461811955589652481,Contenitore
1461811955589652481,Gioia
1461811955589652481,Sorpresa
1461969163891744775,Disgusto
1461969163891744775,Offensivita
1461969163891744775,Contenitore
1461969163891744775,Rabbia
1461845192332525570,Gioia
1461845192332525570,Contenitore
1461845192332525570,Ironia
1461847860761272334,Rabbia
1461847860761272334,Contenuto
1461847860761272334,Disgusto
1461847860761272334,Tristezza
1461811340415221771,Neutro
1461811340415221771,Contenuto
1461808796263661577,Gioia
1461808796263661577,Ironia
1461808796263661577,Contenuto
1461849161851150342,Rabbia
1461849161851150342,Disgusto
1461809304617500675,Incomprensibile
1461819228206551043,Contenuto
1461840475879624706,Fiducia
1461840475879624706,Tristezza
1461840475879624706,Sorpresa
1461840475879624706,Contenuto
1461840475879624706,Contenitore
1461804733816098825,Contenuto
1461804733816098825,Ironia
1461804733816098825,Sorpresa
1461804733816098825,Gioia
1461823997281288196,Contenitore
1461823997281288196,Contenuto
1461823997281288196,Fiducia
1461812076633108486,Contenuto
1461812076633108486,Fiducia
1461812076633108486,Gioia
1461660661461700609,Anticipazione
1461660661461700609,Contenitore
1461660661461700609,Fiducia
1461801711895465988,Contenuto
1461801711895465988,Tristezza
1461801711895465988,Disgusto
1461831655107317761,Contenuto
1461831655107317761,Tristezza
1461831655107317761,Disgusto
1461824057935028226,Tristezza
1461824057935028226,Contenuto
1461822951993524228,Contenuto
1461822951993524228,Disgusto
1461822951993524228,Tristezza
1461810338773483524,Contenuto
1461810338773483524,Ironia
1462688390072131586,Contenitore
1462688390072131586,Disgusto
1462688390072131586,Rabbia
1461809788598341648,Gioia
1461809788598341648,Contenuto
1461809788598341648,Ironia
1461817694160883712,Contenuto
1461817694160883712,Paura
1461817694160883712,Sorpresa
1461817694160883712,Tristezza
1461827929621639170,Contenuto
1461827929621639170,Ironia
1461827929621639170,Sorpresa
1461827929621639170,Citazione
1461814377594724356,Amore
1461814377594724356,Fiducia
1461814377594724356,Contenitore
1461797847737712640,Ironia
1461797847737712640,Contenuto
1461799211343745027,Contenuto
1461799211343745027,Ironia
1461799211343745027,Tristezza
1461830361248374792,Fiducia
1461830361248374792,Gioia
1461830361248374792,Citazione
1461830361248374792,Contenuto
1461773750341357586,Disgusto
1461773750341357586,Contenuto
1461802733783158789,Contenuto
1461802733783158789,Anticipazione
1461804216113106953,Contenuto
1461804216113106953,Fiducia
1463240885139816456,Contenuto
1463240885139816456,Ironia
1461832906398126088,Contenuto
1461832906398126088,Sorpresa
1461832906398126088,Paura
1461815715506397189,Amore
1461815715506397189,Contenuto
1461815715506397189,Fiducia
1461825770205204487,Contenitore
1461825770205204487,Contenuto
1461825770205204487,Fiducia
1461825770205204487,Amore
1461837983502508037,Incomprensibile
1461814980316172293,Incomprensibile
1461849066376208390,Fiducia
1461795088586223624,Ironia
1461795088586223624,Sorpresa
1461795088586223624,Gioia
1461795088586223624,Contenuto
1461835074043789319,Contenuto
1461835074043789319,Fiducia
1461835074043789319,Gioia
1461835074043789319,Ironia
1461847103110533123,Contenuto
1461847103110533123,Sorpresa
1461847103110533123,Ironia
1461814604976250880,Neutro
1461814604976250880,Ironia
1461814604976250880,Contenuto
1461800957726052356,Contenitore
1461800957726052356,Disgusto
1461800957726052356,Sorpresa
1461823991543382030,Contenuto
1461823991543382030,Disgusto
1461823991543382030,Tristezza
1461796461570674693,Contenuto
1461796461570674693,Ironia
1461812346108719108,Sorpresa
1461812346108719108,Gioia
1461812346108719108,Contenuto
1461812346108719108,Ironia
1461824650384654337,Contenuto
1461824650384654337,Sorpresa
1461824650384654337,Disgusto
1461824650384654337,Rabbia
1461800082265759744,Offensivita
1461800082265759744,Contenitore
1461815371107864584,Ironia
1461815371107864584,Contenuto
1461815371107864584,Sorpresa
1461815371107864584,Gioia
1461815371107864584,Fiducia
1461826169838485509,Fiducia
1461826169838485509,Contenuto
1461825006623670272,Disgusto
1461825006623670272,Tristezza
1461825006623670272,Sorpresa
1461825006623670272,Contenuto
1461825006623670272,Paura
1461840749759184896,Fiducia
1461840749759184896,Contenuto
1461840749759184896,Anticipazione
1461855383673315337,Contenitore
1461855383673315337,Sorpresa
1461855383673315337,Ironia
1461839701795655680,Fiducia
1461839701795655680,Contenuto
1461839701795655680,Contenitore
1461839701795655680,Amore
1461797845263081482,Ironia
1461797845263081482,Sorpresa
1461797845263081482,Contenuto
1461797845263081482,Gioia
1462014546764251138,Contenitore
1462014546764251138,Anticipazione
1461810151971868676,Fiducia
1461810151971868676,Contenuto
1461758316850335745,Anticipazione
1461758316850335745,Gioia
1461758316850335745,Contenitore
1461838331411673100,Tristezza
1461838331411673100,Contenuto
1461838331411673100,Citazione
1461797001121705987,Anticipazione
1461797001121705987,Contenuto
1461797001121705987,Tristezza
1461826582901833728,Contenuto
1461826582901833728,Anticipazione
1461826582901833728,Tristezza
1461974857378406405,Disgusto
1461974857378406405,Offensivita
1461974857378406405,Rabbia
1461974857378406405,Contenitore
1461844223599198221,Contenuto
1461842691495452678,Contenitore
1461842691495452678,Fiducia
1461806144712814592,Amore
1461806144712814592,Fiducia
1461806144712814592,Contenuto
1462001321188462601,Contenitore
1462001321188462601,Tristezza
1461823499987738633,Contenuto
1461823499987738633,Tristezza
1461798407396372489,Citazione
1461798407396372489,Contenuto
1461798407396372489,Ironia
1461812539432611845,Fiducia
1461812539432611845,Contenuto
1462032573622800390,Tristezza
1462032573622800390,Disgusto
1462032573622800390,Rabbia
1462032573622800390,Offensivita
1462032573622800390,Contenitore
1461836719855132674,Ironia
1461836719855132674,Gioia
1461836719855132674,Contenuto
1461811726903656452,Contenuto
1461811726903656452,Sorpresa
1461819326663692295,Amore
1461819326663692295,Citazione
1461812824955572227,Ironia
1461812824955572227,Contenuto
1461821187252703241,Contenuto
1461821187252703241,Fiducia
1461821187252703241,Gioia
1461821187252703241,Ironia
1461811941190610945,Contenuto
1461811941190610945,Ironia
1461811941190610945,Gioia
1461811941190610945,Sorpresa
1461812504875737098,Gioia
1461812504875737098,Contenitore
1461812504875737098,Amore
1461794140497362957,Contenitore
1461794140497362957,Neutro
1461793364878188548,Fiducia
1461793364878188548,Ironia
1461793364878188548,Contenitore
1461797536583270407,Ironia
1461797536583270407,Contenuto
1461797536583270407,Gioia
1461833262951768067,Contenuto
1461833262951768067,Fiducia
1461833262951768067,Amore
1461839968519835651,Disgusto
1461839968519835651,Sarcasmo
1461839968519835651,Contenuto
1461811972069023753,Amore
1461811972069023753,Contenuto
1461828703202205705,Contenuto
1461828703202205705,Fiducia
1461836310558171140,Fiducia
1461836310558171140,Contenuto
1461836310558171140,Amore
1461836310558171140,Contenitore
1461841486685822983,Disgusto
1461841486685822983,Rabbia
1461841486685822983,Contenuto
1461796830673518592,Gioia
1461796830673518592,Contenuto
1461796830673518592,Sorpresa
1461796830673518592,Ironia
1461852428656128001,Contenuto
1461795918374649857,Contenitore
1461795918374649857,Tristezza
1462000889074442247,Amore
1462000889074442247,Contenuto
1461801020510646279,Gioia
1461801020510646279,Contenuto
1461801020510646279,Contenitore
1461809574399418372,Contenuto
1461809574399418372,Sorpresa
1461839965264961543,Contenitore
1461839965264961543,Ironia
1461839965264961543,Fiducia
1462022207014674432,Contenuto
1462022207014674432,Tristezza
1462022207014674432,Disgusto
1461796560518492164,Anticipazione
1461796560518492164,Tristezza
1461796560518492164,Contenuto
1461796560518492164,Ironia
1461808037707108356,Amore
1461808037707108356,Contenitore
1461808037707108356,Gioia
1461819057842397193,Contenuto
1461840539377188875,Contenuto
1461840539377188875,Rabbia
1461832347641331714,Contenuto
1461832347641331714,Sorpresa
1461832347641331714,Contenitore
1461832347641331714,Fiducia
1461832347641331714,Amore
1461816767173570562,Contenuto
1461816767173570562,Ironia
1461816767173570562,Gioia
1461839851393892355,Amore
1461839851393892355,Contenuto
1461839851393892355,Fiducia
1461764764045041676,Contenitore
1461764764045041676,Gioia
1461741708539047936,Gioia
1461741708539047936,Contenuto
1461741708539047936,Ironia
1461832877226831876,Gioia
1461832877226831876,Contenuto
1461934249594998784,Contenitore
1461934249594998784,Ironia
1461934249594998784,Disgusto
1461934249594998784,Gioia
1461934249594998784,Sarcasmo
1461934249594998784,Offensivita
1461837826341888005,Paura
1461837826341888005,Contenuto
1461837826341888005,Sorpresa
1461825107224059908,Fiducia
1461825107224059908,Contenitore
1461825107224059908,Contenuto
1461825107224059908,Sorpresa
1461825107224059908,Tristezza
1461800329524174851,Contenitore
1461800329524174851,Disgusto
1461800329524174851,Contenuto
1462529433601028108,Tristezza
1462529433601028108,Fiducia
1462529433601028108,Contenitore
1461797747196051466,Ironia
1461797747196051466,Gioia
1461797747196051466,Contenuto
1461830049628364809,Ironia
1461830049628364809,Contenuto
1461797550890098689,Ironia
1461797550890098689,Contenuto
1461822848813703172,Fiducia
1461822848813703172,Amore
1461822848813703172,Contenitore
1461821439854747654,Contenuto
1461821439854747654,Tristezza
1461821439854747654,Rabbia
1461807992865705991,Gioia
1461807992865705991,Contenuto
1461807992865705991,Amore
1461807992865705991,Fiducia
1461802154914627593,Contenuto
1461802154914627593,Neutro
1461802154914627593,Contenitore
1461825916980674561,Contenuto
1461825916980674561,Rabbia
1461825916980674561,Sorpresa
1461825916980674561,Disgusto
1462011822899437569,Citazione
1461818133052903424,Sorpresa
1461818133052903424,Rabbia
1461818133052903424,Contenuto
1461834864282550282,Contenuto
1461834864282550282,Tristezza
1461849861419110417,Sorpresa
1461849861419110417,Gioia
1461849861419110417,Contenuto
1461849861419110417,Fiducia
1461824088733888517,Fiducia
1461824088733888517,Tristezza
1461824088733888517,Sorpresa
1461824088733888517,Contenuto
1461824088733888517,Amore
1461816342294765571,Rabbia
1461816342294765571,Contenuto
1461801241508470786,Rabbia
1461801241508470786,Disgusto
1461801241508470786,Contenitore
1461835547660492805,Disgusto
1461835547660492805,Citazione
1461835547660492805,Contenuto
1461835547660492805,Rabbia
1461830399353630729,Tristezza
1461830399353630729,Contenuto
1461830399353630729,Paura
1461836661847998466,Contenuto
1461836661847998466,Gioia
1461836661847998466,Fiducia
1461820978108018694,Sorpresa
1461820978108018694,Disgusto
1461820978108018694,Contenuto
1461989040471916549,Offensivita
1461989040471916549,Contenuto
1461989040471916549,Disgusto
1461989040471916549,Contenitore
1461810679179063298,Contenitore
1461810679179063298,Tristezza
1461810679179063298,Sorpresa
1461823510289039368,Sorpresa
1461823510289039368,Tristezza
1461823510289039368,Contenuto
1461840948250484738,Contenuto
1461838966722809857,Amore
1461838966722809857,Contenuto
1461838966722809857,Fiducia
1461838966722809857,Gioia
1461793732861251593,Gioia
1461793732861251593,Ironia
1461793732861251593,Sorpresa
1461793732861251593,Contenuto
1461838449489723392,Contenuto
1461838449489723392,Sorpresa
1461838449489723392,Tristezza
1461803579967164417,Contenuto
1461803579967164417,Ironia
1461803579967164417,Anticipazione
1461803579967164417,Citazione
1461811763150831620,Contenuto
1461811763150831620,Ironia
1461811763150831620,Sorpresa
1461811763150831620,Gioia
1461811763150831620,Citazione
1461812347895492610,Ironia
1461812347895492610,Citazione
1461812347895492610,Gioia
1461812347895492610,Contenuto
1461812347895492610,Sorpresa
1461805138419625987,Contenuto
1461829200378310656,Rabbia
1461804213638467589,Gioia
1461804213638467589,Ironia
1461834542520713224,Fiducia
1461834542520713224,Contenuto
1461834542520713224,Amore
1461984926073602048,Contenitore
1461984926073602048,Fiducia
1461824062615871491,Tristezza
1461824062615871491,Contenuto
1461824062615871491,Paura
1461813957921067016,Fiducia
1461813957921067016,Contenuto
1461813957921067016,Contenitore
1461813957921067016,Tristezza
1461780233523240963,Contenitore
1461780233523240963,Fiducia
1461848525583663110,Contenuto
1461848525583663110,Ironia
1461848525583663110,Amore
1462040457253474310,Contenitore
1462040457253474310,Disgusto
1462040457253474310,Offensivita
1462040457253474310,Rabbia
1461820152455045129,Contenuto
1461796251226234882,Ironia
1461796251226234882,Contenuto
1463200199141117955,Neutro
1463200199141117955,Contenuto
1463200199141117955,Contenitore
1461834486023430146,Contenuto
1461834486023430146,Ironia
1461834486023430146,Sorpresa
1463056977320460294,Incomprensibile
1461804651800678409,Contenitore
1461804651800678409,Anticipazione
1461804651800678409,Gioia
1461804651800678409,Amore
1461804651800678409,Fiducia
1461804651800678409,Contenuto
1461824486391619586,Paura
1461824486391619586,Contenuto
1461844270973919235,Gioia
1461844270973919235,Contenuto
1461844270973919235,Ironia
1461823368265621511,Disgusto
1461823368265621511,Sorpresa
1461823368265621511,Tristezza
1461823368265621511,Contenuto
1462001271708299270,Tristezza
1462001271708299270,Contenitore
1461809523623137280,Contenuto
1461809523623137280,Sorpresa
1462034868641091596,Incomprensibile
1461820953416056835,Sorpresa
1461820953416056835,Disgusto
1461820953416056835,Tristezza
1461820953416056835,Contenuto
1461838778276925444,Fiducia
1461838778276925444,Contenuto
1461750670772551682,Contenitore
1462080523011072001,Disgusto
1462080523011072001,Offensivita
1462080523011072001,Rabbia
1461819353867952142,Contenuto
1461838589495500807,Contenuto
1461838589495500807,Rabbia
1461838589495500807,Disgusto
1461836430964137984,Paura
1461836430964137984,Contenuto
1461836430964137984,Tristezza
1461973521811357704,Disgusto
1461973521811357704,Contenitore
1462049304319778817,Disgusto
1462049304319778817,Contenitore
1461837366922989585,Fiducia
1461837366922989585,Contenuto
1461837366922989585,Contenitore
1461837366922989585,Amore
1461815787132493825,Contenuto
1461828010181550089,Fiducia
1461828010181550089,Contenuto
1461828010181550089,Sorpresa
1461801053033279488,Contenuto
1461801053033279488,Anticipazione
1461801053033279488,Ironia
1461849371859955715,Neutro
1461849371859955715,Contenuto
1461975633341390848,Disgusto
1461975633341390848,Contenitore
1461793278601404422,Contenuto
1461793278601404422,Amore
1461808152777789441,Contenuto
1461830063566069760,Contenuto
1461830063566069760,Fiducia
1461830063566069760,Sorpresa
1461830063566069760,Ironia
1461818380307120131,Paura
1461818380307120131,Fiducia
1461818380307120131,Anticipazione
1461818380307120131,Contenuto
1461818380307120131,Tristezza
1461844916225691654,Contenuto
1462435510144622593,Contenuto
1462435510144622593,Rabbia
1462435510144622593,Disgusto
1461839849506357253,Contenuto
1461839849506357253,Fiducia
1461839849506357253,Amore
1461839849506357253,Contenitore
1461800503361343493,Contenitore
1461800503361343493,Disgusto
1461800503361343493,Rabbia
1461800503361343493,Offensivita
1461826195545378822,Tristezza
1461826195545378822,Contenuto
1461826195545378822,Sorpresa
1461818855014256642,Contenitore
1461818855014256642,Ironia
1461818855014256642,Contenuto
1461818855014256642,Gioia
1461818855014256642,Sorpresa
1461812588417896455,Contenitore
1461812588417896455,Amore
1461805893260034057,Disgusto
1461805893260034057,Contenitore
1461825996001357833,Contenuto
1461825996001357833,Anticipazione
1461825996001357833,Tristezza
1461825571843883018,Disgusto
1461825571843883018,Tristezza
1461825571843883018,Sorpresa
1461825571843883018,Contenuto
1461838702444007430,Contenuto
1461834113539842059,Contenuto
1462441853530292224,Contenitore
1462441853530292224,Ironia
1462441853530292224,Gioia
1461803130769784838,Gioia
1461803130769784838,Contenuto
1461803130769784838,Sorpresa
1461838461493813263,Fiducia
1461838461493813263,Contenitore
1461958362770333697,Contenuto
1461958362770333697,Sorpresa
1461958362770333697,Tristezza
1461958362770333697,Disgusto
1461958362770333697,Citazione
1461819042822508548,Fiducia
1461819042822508548,Contenuto
1461819042822508548,Amore
1462042175672401923,Rabbia
1462042175672401923,Contenitore
1462042175672401923,Offensivita
1462042175672401923,Contenuto
1462042175672401923,Disgusto
1461845448302501888,Gioia
1461845448302501888,Ironia
1461834536208195593,Contenuto
1461834536208195593,Fiducia
1461822483540152330,Fiducia
1461822483540152330,Contenuto
1461822483540152330,Amore
1461841197010456576,Amore
1461841197010456576,Fiducia
1461841197010456576,Contenuto
1461841197010456576,Tristezza
1461841197010456576,Contenitore
1461844125343485953,Contenuto
1461844125343485953,Gioia
1461844125343485953,Fiducia
1461830657970163723,Sorpresa
1461830657970163723,Disgusto
1461830657970163723,Contenuto
1461830657970163723,Ironia
1461793283701624836,Contenitore
1461793283701624836,Fiducia
1461814309902864385,Contenuto
1461814309902864385,Anticipazione
1461820791704723460,Incomprensibile
1461884759597015045,Incomprensibile
1461804627855302660,Tristezza
1461804627855302660,Contenitore
1461804627855302660,Sorpresa
1461834225913638921,Ironia
1461834225913638921,Contenuto
1461816497387585544,Disgusto
1461438451274989575,Contenuto
1461438451274989575,Ironia
1461438451274989575,Tristezza
1461438451274989575,Disgusto
1461834533683314692,Contenuto
1461834533683314692,Ironia
1461825001330556936,Incomprensibile
1461838824863064065,Contenuto
1461838824863064065,Disgusto
1461838824863064065,Sorpresa
1461827477903491078,Tristezza
1461827477903491078,Sorpresa
1461827477903491078,Contenuto
1461827477903491078,Paura
1461808917118341131,Incomprensibile
1461825832859668488,Contenuto
1461825832859668488,Amore
1461825832859668488,Fiducia
1461833763550285827,Gioia
1461833763550285827,Citazione
1461833763550285827,Contenuto
1461833763550285827,Rabbia
1461803829805080578,Disgusto
1461846955383009280,Contenuto
1461832386518425601,Contenuto
1461832386518425601,Citazione
1461832386518425601,Fiducia
1461789122335547397,Contenitore
1461823292797599744,Contenuto
1461823292797599744,Tristezza
1461823292797599744,Disgusto
1461800056957329408,Fiducia
1461800056957329408,Contenitore
1461800056957329408,Gioia
1461800056957329408,Contenuto
1461812589265043463,Contenitore
1461812589265043463,Amore
1461797556028067853,Ironia
1461797556028067853,Contenuto
1461797556028067853,Gioia
1461821904688492549,Fiducia
1461821904688492549,Amore
1461821904688492549,Contenitore
1461847745250177032,Contenitore
1461807439964254220,Fiducia
1461807439964254220,Contenitore
1461807439964254220,Gioia
1462038233592872963,Sorpresa
1462038233592872963,Disgusto
1462038233592872963,Contenitore
1462038233592872963,Rabbia
1462038233592872963,Tristezza
1461686182610407430,Fiducia
1461686182610407430,Ironia
1461686182610407430,Contenitore
1461846759307677701,Contenitore
1461846759307677701,Fiducia
1461846759307677701,Ironia
1461846759307677701,Sorpresa
1461817731339239424,Gioia
1461817731339239424,Contenitore
1461817731339239424,Ironia
1461791365164064781,Fiducia
1461791365164064781,Contenitore
1461837839910551554,Contenuto
1461837839910551554,Disgusto
1461837839910551554,Sorpresa
1461837839910551554,Tristezza
1461837839910551554,Paura
1461837933745524745,Tristezza
1461837933745524745,Rabbia
1461837933745524745,Disgusto
1461837933745524745,Sorpresa
1461837933745524745,Contenuto
1461836661470412810,Contenuto
1461836661470412810,Anticipazione
1461818436330340357,Ironia
1461818436330340357,Sorpresa
1461818436330340357,Contenuto
1461839099254431751,Sorpresa
1461839099254431751,Tristezza
1461839099254431751,Contenuto
1461815747500560384,Contenuto
1461815747500560384,Tristezza
1461815747500560384,Sorpresa
1461815747500560384,Disgusto
1461821509048147978,Contenuto
1461821509048147978,Fiducia
1461793469350002690,Gioia
1461793469350002690,Ironia
1461793469350002690,Contenitore
1461793469350002690,Amore
1461825169002053642,Contenuto
1461825169002053642,Sorpresa
1461825169002053642,Tristezza
1461825169002053642,Disgusto
1461825063733321730,Tristezza
1461825063733321730,Contenuto
1461825063733321730,Disgusto
1461851228388872199,Gioia
1461851228388872199,Ironia
1461851228388872199,Contenuto
1461829027736526857,Disgusto
1461829027736526857,Contenuto
1461839505397366784,Contenuto
1461839505397366784,Disgusto
1461833497748946953,Ironia
1461833497748946953,Contenuto
1461833497748946953,Citazione
1461833497748946953,Gioia
1461803243504390153,Ironia
1461803243504390153,Contenuto
1461851844435746820,Anticipazione
1461851844435746820,Fiducia
1461851844435746820,Contenitore
1462112204342366214,Disgusto
1462112204342366214,Contenitore
1462112204342366214,Rabbia
1462112204342366214,Offensivita
1461823546389315598,Contenuto
1461823546389315598,Tristezza
1462676577670606851,Fiducia
1462676577670606851,Ironia
1461833025235394565,Contenuto
1461833025235394565,Ironia
1461825296970264583,Tristezza
1461825296970264583,Contenuto
1461825296970264583,Fiducia
1461825296970264583,Amore
1462077415522553856,Contenitore
1462077415522553856,Neutro
1461810866358300678,Ironia
1461810866358300678,Gioia
1461810866358300678,Sorpresa
1461954468669542402,Fiducia
1461954468669542402,Contenitore
1461826738409857026,Contenuto
1461826738409857026,Sorpresa
1461826738409857026,Tristezza
1461826738409857026,Rabbia
1461832790534762499,Contenuto
1461832790534762499,Ironia
1461843847613460485,Fiducia
1461843847613460485,Tristezza
1461843847613460485,Sorpresa
1461843847613460485,Contenuto
1461835844642349057,Contenuto
1461835844642349057,Contenitore
1461835844642349057,Fiducia
1461835844642349057,Sorpresa
1461835844642349057,Tristezza
1461823706582466567,Contenitore
1461823706582466567,Disgusto
1461823706582466567,Rabbia
1461823706582466567,Anticipazione
1461823706582466567,Hate speech
1461822207177412609,Contenuto
